id;numvoie;typevoie;libvoie;cp;commune;result_housenumber;result_name;result_postcode;result_city;latitude;longitude;result_score
DP07228721Z2214-2;2;;RUE DE NORMANDIE;72220;SAINT GERVAIS EN BELIN;2;Rue de Normandie;72220;Saint-Gervais-en-Belin;47.878171;0.217483;0.95
DP07228721Z2215-0;11;RESID;DES NOYERS;72220;SAINT GERVAIS EN BELIN;11;Résidence des Noyers;72220;Saint-Gervais-en-Belin;47.876193;0.218251;0.84
DP07228721Z2215-2;;;RESIDENCE DES NOYERS;72220;SAINT GERVAIS EN BELIN;;Résidence des Noyers;72220;Saint-Gervais-en-Belin;47.875759;0.218651;0.96
DP07228721Z2216-0;14;RUE;COPERNIC;72100;LE MANS;14;Rue Copernic;72100;Le Mans;47.987132;0.215168;0.97
DP07228721Z2216-2;;;LA VIGNE;72220;SAINT GERVAIS EN BELIN;;Saint-Gervais-en-Belin;72220;Saint-Gervais-en-Belin;47.865413;0.207268;0.67
DP07228721Z2217-0;37;ROUTE;DU MANS;72220;SAINT GERVAIS EN BELIN;37;Route du Mans;72220;Saint-Gervais-en-Belin;47.882572;0.224521;0.95
DP07228721Z2217-2;37;ROUTE;DU MANS;72220;SAINT GERVAIS EN BELIN;37;Route du Mans;72220;Saint-Gervais-en-Belin;47.882572;0.224521;0.95
DP07228721Z2218-0;37;ROUTE;DU MANS;72220;SAINT GERVAIS EN BELIN;37;Route du Mans;72220;Saint-Gervais-en-Belin;47.882572;0.224521;0.95
DP07228721Z2218-2;37;;ROUTE DU MANS;72220;SAINT GERVAIS EN BELIN;37;Route du Mans;72220;Saint-Gervais-en-Belin;47.882572;0.224521;0.95
DP07228921Z0025-0;;;10 rue DES CHARDONNERETS;72380;SAINTE JAMME SUR SARTHE;10;Rue des Chardonnerets;72380;Sainte-Jamme-sur-Sarthe;48.139811;0.171256;0.95
DP07228921Z0025-2;10;;RUE DES CHARDONNERETS;72380;SAINTE JAMME SUR SARTHE;10;Rue des Chardonnerets;72380;Sainte-Jamme-sur-Sarthe;48.139811;0.171256;0.95
DP07228921Z0026-0;31bis;RUE;de Verdun;72380;STE JAMME SUR SARTHE;;Rue de Verdun;72380;Sainte-Jamme-sur-Sarthe;48.140209;0.160313;0.73
DP07228921Z0026-2;;;31 bis RUE DE VERDUN;72380;SAINTE JAMME SUR SARTHE;;Rue de Verdun;72380;Sainte-Jamme-sur-Sarthe;48.140209;0.160313;0.81
DP07228921Z0027-0;19;CHEMI;DE L'ODERIE;72380;SAINTE JAMME SUR SARTHE;19;Chemin de l’Oderie;72380;Sainte-Jamme-sur-Sarthe;48.141648;0.1557;0.89
DP07228921Z0027-2;19;CHEMI;L ODERIE;72380;SAINTE JAMME SUR SARTHE;19;Chemin de l’Oderie;72380;Sainte-Jamme-sur-Sarthe;48.141648;0.1557;0.83
DP07228921Z0028-0;11;RUE;DES ACACIAS;72380;SAINTE JAMME SUR SARTHE;11;Rue des Acacias;72380;Sainte-Jamme-sur-Sarthe;48.138195;0.158798;0.95
DP07228921Z0028-2;11;;RUE DES ACACIAS;72380;SAINTE JAMME SUR SARTHE;11;Rue des Acacias;72380;Sainte-Jamme-sur-Sarthe;48.138195;0.158798;0.95
DP07228921Z0029-0;10;RUE;de l'avenir;72380;sainte jamme sur sarthe;10;Rue de l’’Avenir;72380;Sainte-Jamme-sur-Sarthe;48.143848;0.165362;0.95
DP07228921Z0029-2;10;;RUE DE L AVENIR;72380;SAINTE JAMME SUR SARTHE;10;Rue de l’’Avenir;72380;Sainte-Jamme-sur-Sarthe;48.143848;0.165362;0.95
DP07228921Z0030-0;63 bi;RUE;du 8 Mai 1945;72380;SAINTE JAMME SUR SARTHE;63;Rue du 8-Mai-1945;72380;Sainte-Jamme-sur-Sarthe;48.135736;0.170959;0.9
DP07228921Z0030-2;;;LA BELLE BRU;72380;SAINTE JAMME SUR SARTHE;;La Belle Etoile;72380;Sainte-Jamme-sur-Sarthe;48.129454;0.141464;0.7
DP07228921Z0031-0;;IMPAS;de la Ravoirie;74370;EPAGNY METZ-TESSY;;Impasse des Gravines;74370;Epagny Metz-Tessy;45.941923;6.11085;0.57
DP07228921Z0031-2;70;;RUE DU ONZE NOVEMBRE;72380;SAINTE JAMME SUR SARTHE;70;Rue du 11 Novembre;72380;Sainte-Jamme-sur-Sarthe;48.143729;0.163965;0.81
DP07228921Z0032-0;1;RUE;du 11 Novembre;72380;STE JAMME SUR SARTHE;1;Rue du 11 Novembre;72380;Sainte-Jamme-sur-Sarthe;48.140984;0.167176;0.85
DP07228921Z0032-2;1;;RUE DU ONZE NOVEMBRE;72380;SAINTE JAMME SUR SARTHE;1;Rue du 11 Novembre;72380;Sainte-Jamme-sur-Sarthe;48.140984;0.167176;0.81
DP07229021Z0398-0;8;;RUE DES LILAS;72380;SAINT JEAN D ASSE;8;Rue des Lilas;72380;Saint-Jean-d'Assé;48.150116;0.12905;0.95
DP07229021Z0398-2;8;;RUE DES LILAS;72380;SAINT JEAN D'ASSE;8;Rue des Lilas;72380;Saint-Jean-d'Assé;48.150116;0.12905;0.95
DP07229021Z0399-0;2;RUE;DES MARSAULTS;72380;SAINTE JAMME SUR SARTHE;2;Rue des Marsaults;72380;Sainte-Jamme-sur-Sarthe;48.140242;0.172048;0.95
DP07229021Z0399-2;28;;RUE NATIONALE;72380;SAINT JEAN D'ASSE;28;Rue Nationale;72380;Saint-Jean-d'Assé;48.150118;0.132364;0.96
DP07229021Z0400-0;20;RUE;PRINCIPALE;72380;SAINT JEAN D'ASSE;20;Rue Principale;72380;Saint-Jean-d'Assé;48.149912;0.121728;0.96
DP07229021Z0400-2;20;;RUE PRINCIPALE;72380;SAINT JEAN D'ASSE;20;Rue Principale;72380;Saint-Jean-d'Assé;48.149912;0.121728;0.96
DP07229021Z0401-0;3;RUE;DES LILAS;72380;SAINT JEAN D'ASSE;3;Rue des Lilas;72380;Saint-Jean-d'Assé;48.149982;0.128964;0.95
DP07229021Z0401-2;3;;RUE DES LILAS;72380;SAINT JEAN D'ASSE;3;Rue des Lilas;72380;Saint-Jean-d'Assé;48.149982;0.128964;0.95
DP07229421Z0010-0;;;3 LA MOULIERE;72130;SAINT LEONARD DES BOIS;3;Lieu Dit la Mouliere;72130;Saint-Léonard-des-Bois;48.34237;-0.089974;0.75
DP07229421Z0010-2;3;;LA MOULIERE;72130;SAINT LEONARD DES BOIS;3;Lieu Dit la Mouliere;72130;Saint-Léonard-des-Bois;48.34237;-0.089974;0.75
DP07229421Z0012-2;;;LES GRANDS COLLINS;72130;SAINT LEONARD DES BOIS;;Lieu Dit les Grands Collins;72130;Saint-Léonard-des-Bois;48.343261;-0.051994;0.78
DP07229421Z0013-0;;;5 allée JEAN HONORE FRAGO;72100;LE MANS;5;Allée Jean Honoré Fragonard;72100;Le Mans;47.975784;0.225034;0.83
DP07229421Z0013-2;3;;IMPASSE DE LA VALLEE;72130;SAINT LEONARD DES BOIS;3;Impasse de la Vallee;72130;Saint-Léonard-des-Bois;48.351286;-0.078398;0.94
DP07229721Z0008-0;5;ROUTE;DE MARESCHE;72170;SAINT-MARCEAU;5;Route de Maresché;72170;Saint-Marceau;48.183674;0.130906;0.95
DP07229721Z0008-2;5;;ROUTE DE MARESCHE;72170;SAINT MARCEAU;5;Route de Maresché;72170;Saint-Marceau;48.183674;0.130906;0.95
DP07229721Z0012-0;2;LIEU-;BOUVET;72170;SAINT-MARCEAU;;Saint-Marceau;72170;Saint-Marceau;48.180396;0.130045;0.44
DP07229721Z0013-0;1;ALLEE;DU CHAMP DU HOUX;72170;SAINT-MARCEAU;;Allée du Champ du Houx;72170;Saint-Marceau;48.183683;0.13198;0.89
DP07229721Z0013-2;1;ALLEE;DU CHAMP DU HOUX;72170;SAINT MARCEAU;;Allée du Champ du Houx;72170;Saint-Marceau;48.183683;0.13198;0.89
DP07229721Z0014-0;3;ROUTE;de Chadenière;72170;SAINT-MARCEAU;;Route de Chadenière;72170;Saint-Marceau;48.179012;0.129613;0.89
DP07229721Z0014-2;;;LE CHAMP DU CARREFOUR;72170;SAINT MARCEAU;;Le Champ du Carrefour;72170;Saint-Marceau;48.170314;0.113453;0.94
DP07229721Z0015-0;2;LIEU-;LES NOYERS;72170;SAINT MARCEAU;;Saint-Marceau;72170;Saint-Marceau;48.180396;0.130045;0.39
DP07229721Z0015-2;;;LES NOYERS;72170;SAINT MARCEAU;;Saint-Marceau;72170;Saint-Marceau;48.180396;0.130045;0.5
DP07229920Z0034-0;3;;RUE MICHEL DUBOYS;72220;MARIGNE LAILLE;3;Rue Michel Duboys;72220;Marigné-Laillé;47.818835;0.341001;0.95
DP07229920Z0034-2;;;MAILLARDIERE;72220;SAINT MARS D'OUTILLE;;La Roselière;72220;Saint-Mars-d'Outillé;47.875862;0.336086;0.62
DP07229921Z0028-0;10;;CLOS DE LA VIVANCIERE;72220;SAINT MARS D'OUTILLE;10;Clos de la Vivancière;72220;Saint-Mars-d'Outillé;47.870963;0.338472;0.96
DP07229921Z0028-2;10;;CLOS DE LA VIVANCIERE;72220;SAINT MARS D'OUTILLE;10;Clos de la Vivancière;72220;Saint-Mars-d'Outillé;47.870963;0.338472;0.96
DP07229921Z0029-0;8;;CLOS DE LA GRANDE MAISON;72220;SAINT MARS D'OUTILLE;;Clos de la Grande Maison;72220;Saint-Mars-d'Outillé;47.872327;0.329493;0.91
DP07229921Z0029-2;8;;CLOS DE LA GRANDE MAISON;72220;SAINT MARS D'OUTILLE;;Clos de la Grande Maison;72220;Saint-Mars-d'Outillé;47.872327;0.329493;0.91
DP07229921Z0038-0;;;16 rue DE LA GRAND MAISON;72220;SAINT MARS D OUTILLE;16;Rue de la Grand’Maison;72220;Saint-Mars-d'Outillé;47.872706;0.329164;0.95
DP07229921Z0038-2;16;;RUE DE LA GRAND MAISON;72220;SAINT MARS D'OUTILLE;16;Rue de la Grand’Maison;72220;Saint-Mars-d'Outillé;47.872706;0.329164;0.95
DP07229921Z0043-0;8;;RUE DE LA GRAND MAISON;72220;SAINT MARS D'OUTILLE;8;Rue de la Grand’Maison;72220;Saint-Mars-d'Outillé;47.872622;0.328032;0.95
DP07229921Z0043-2;8;;RUE DE LA GRAND MAISON;72220;SAINT MARS D'OUTILLE;8;Rue de la Grand’Maison;72220;Saint-Mars-d'Outillé;47.872622;0.328032;0.95
DP07229921Z0044-0;15;;CLOS DE LA VIVANCIERE;72220;SAINT MARS D'OUTILLE;15;Clos de la Vivancière;72220;Saint-Mars-d'Outillé;47.870355;0.339379;0.96
DP07229921Z0044-2;15;;CLOS DE LA VIVANCIERE;72220;SAINT MARS D'OUTILLE;15;Clos de la Vivancière;72220;Saint-Mars-d'Outillé;47.870355;0.339379;0.96
DP07229921Z0045-0;12;;CLOS DU PETIT PRE;72220;SAINT MARS D'OUTILLE;12;Clos du Petit Pré;72220;Saint-Mars-d'Outillé;47.874767;0.32976;0.95
DP07229921Z0045-2;12;;CLOS DU PETIT PRE;72220;SAINT MARS D'OUTILLE;12;Clos du Petit Pré;72220;Saint-Mars-d'Outillé;47.874767;0.32976;0.95
DP07229921Z0046-0;12;;CLOS DU PETIT PRE;72220;SAINT MARS D'OUTILLE;12;Clos du Petit Pré;72220;Saint-Mars-d'Outillé;47.874767;0.32976;0.95
DP07229921Z0046-2;12;;clos du petit pré;72220;SAINT MARS D'OUTILLE;12;Clos du Petit Pré;72220;Saint-Mars-d'Outillé;47.874767;0.32976;0.95
DP07229921Z0047-0;11;;RUE EDOUARD DUMAS;72000;LE MANS;11;Rue Edouard Dunas;72000;Le Mans;48.009313;0.219051;0.85
DP07229921Z0047-2;;LIEU-;LE ROMPE;72220;SAINT MARS D'OUTILLE;;Lieu Dit le Pre;72220;Saint-Mars-d'Outillé;47.868114;0.351103;0.68
DP07229921Z0048-0;196;;AVENUE JEAN LOLIVE;93500;PANTIN;196;Avenue Jean Lolive;93500;Pantin;48.894814;2.423154;0.98
DP07229921Z0048-2;701;;ROUTE D'OUTILLE;72220;SAINT MARS D'OUTILLE;;Moulin d’Outille;72220;Saint-Mars-d'Outillé;47.871456;0.296142;0.67
DP07229921Z0049-0;;;LE FOURNEAU DE LA FONTAINE;72220;SAINT MARS D'OUTILLE;;Fourneau de la Fontaine;72220;Saint-Mars-d'Outillé;47.862508;0.291455;0.88
DP07229921Z0049-2;;;LE FOURNEAU DE LA FONTAINE;72220;SAINT MARS D'OUTILLE;;Fourneau de la Fontaine;72220;Saint-Mars-d'Outillé;47.862508;0.291455;0.88
DP07229921Z0050-0;16;;RUE DE LA GRANDE MAISON;72220;SAINT MARS D'OUTILLE;16;Rue de la Grand’Maison;72220;Saint-Mars-d'Outillé;47.872706;0.329164;0.89
DP07229921Z0050-2;16;;RUE DE LA GRAND MAISON;72220;SAINT MARS D'OUTILLE;16;Rue de la Grand’Maison;72220;Saint-Mars-d'Outillé;47.872706;0.329164;0.95
DP07229921Z0051-0;14;;RUE NATIONALE;72220;SAINT MARS D'OUTILLE;14;Rue Nationale;72220;Saint-Mars-d'Outillé;47.87085;0.332727;0.96
DP07229921Z0051-2;14;;RUE NATIONALE;72220;SAINT MARS D'OUTILLE;14;Rue Nationale;72220;Saint-Mars-d'Outillé;47.87085;0.332727;0.96
DP07229921Z0052-0;14;;RUE NATIONALE;72220;SAINT MARS D'OUTILLE;14;Rue Nationale;72220;Saint-Mars-d'Outillé;47.87085;0.332727;0.96
DP07229921Z0052-2;14;;RUE NATIONALE;72220;SAINT MARS D'OUTILLE;14;Rue Nationale;72220;Saint-Mars-d'Outillé;47.87085;0.332727;0.96
DP07229921Z0053-0;;;37 clos DE LA VIVANCIERE;72220;SAINT MARS D OUTILLE;37;Clos de la Vivancière;72220;Saint-Mars-d'Outillé;47.873026;0.338759;0.96
DP07229921Z0053-2;37;;CLOS DE LA VIVANCIERE;72220;SAINT MARS D'OUTILLE;37;Clos de la Vivancière;72220;Saint-Mars-d'Outillé;47.873026;0.338759;0.96
DP07229921Z0054-0;7;;CLOS DE LA GRANDE MAISON;72220;SAINT MARS D'OUTILLE;7;Clos de la Grande Maison;72220;Saint-Mars-d'Outillé;47.872327;0.329493;0.95
DP07229921Z0054-2;7;;CLOS DE LA GRANDE MAISON;72220;SAINT MARS D'OUTILLE;7;Clos de la Grande Maison;72220;Saint-Mars-d'Outillé;47.872327;0.329493;0.95
DP07230021Z0028-0;1;ROUTE;Départementale Saint Etie;72470;SAINT-MARS-LA-BRIERE;1;Route Départementale 357;72470;Saint-Mars-la-Brière;48.00215;0.405678;0.71
DP07230021Z0028-2;1;ROUTE;Départementales 357 Saint;72470;SAINT MARS LA BRIERE;1;Route Départementale 357;72470;Saint-Mars-la-Brière;48.00215;0.405678;0.79
DP07230021Z0031-0;10 bi;RUE;du Mans;72470;SAINT-MARS-LA-BRIERE;10;Rue du Mans;72470;Saint-Mars-la-Brière;48.028693;0.368829;0.88
DP07230021Z0031-2;10 Bi;RUE;du Mans;72470;SAINT MARS LA BRIERE;10;Rue du Mans;72470;Saint-Mars-la-Brière;48.028693;0.368829;0.88
DP07230021Z0036-0;23;RUE;Laugier;75017;PARIS;23;Rue Laugier;75017;Paris;48.880753;2.296012;0.98
DP07230021Z0036-2;3;ALLEE;des Charmes;72470;SAINT MARS LA BRIERE;3;Allée des Charmes;72470;Saint-Mars-la-Brière;48.027529;0.377005;0.95
DP07230021Z0037-0;4823;ROUTE;des Loudonneaux;72470;SAINT-MARS-LA-BRIERE;4823;Route des Loudonneaux;72470;Saint-Mars-la-Brière;47.987378;0.384892;0.96
DP07230021Z0037-2;4823;ROUTE;des Loudonneaux;72470;SAINT MARS LA BRIERE;4823;Route des Loudonneaux;72470;Saint-Mars-la-Brière;47.987378;0.384892;0.96
DP07230021Z0038-0;15;RUE;DE LA GRANGE;72470;SAINT-MARS-LA-BRIERE;15;Rue de la Grange;72470;Saint-Mars-la-Brière;48.031583;0.380838;0.95
DP07230021Z0038-2;15;RUE;DE LA GRANGE;72470;SAINT-MARS-LA-BRIERE;15;Rue de la Grange;72470;Saint-Mars-la-Brière;48.031583;0.380838;0.95
DP07230021Z0039-0;200;IMPAS;des Papillonnières;72470;SAINT-MARS-LA-BRIERE;200;Impasse des Papillonnières;72470;Saint-Mars-la-Brière;48.052943;0.354896;0.88
DP07230021Z0039-2;136;IMPAS;des Papillonnières;72470;SAINT MARS LA BRIERE;136;Impasse des Papillonnières;72470;Saint-Mars-la-Brière;48.052815;0.355564;0.88
DP07230021Z0040-0;18;ALLEE;Itala;72470;SAINT-MARS-LA-BRIERE;18;Allée Itala;72470;Saint-Mars-la-Brière;48.03281;0.383971;0.95
DP07230021Z0040-2;18;ALLEE;Itala;72470;SAINT MARS LA BRIERE;18;Allée Itala;72470;Saint-Mars-la-Brière;48.03281;0.383971;0.95
DP07230021Z0041-2;72;RUE;de Paris;72470;SAINT MARS LA BRIERE;72;Rue de Paris;72470;Saint-Mars-la-Brière;48.030331;0.378667;0.96
DP07230021Z0042-0;2067;ROUTE;de Saint Denis du Tertre;72470;SAINT-MARS-LA-BRIERE;2067;Route de Saint Denis du Tertre;72470;Saint-Mars-la-Brière;48.017189;0.399916;0.86
DP07230021Z0042-2;2067;ROUTE;de Saint Denis du Tertre;72470;SAINT MARS LA BRIERE;2067;Route de Saint Denis du Tertre;72470;Saint-Mars-la-Brière;48.017189;0.399916;0.86
DP07230021Z0044-0;19;RUE;Etienne Lenoir;53000;LAVAL;19;Rue Etienne Lenoir;53000;Laval;48.085623;-0.743054;0.97
DP07230021Z0044-2;;RUE;de la Coquellerie;72470;SAINT MARS LA BRIERE;;Rue de la Coquellerie;72470;Saint-Mars-la-Brière;48.028818;0.37299;0.95
DP07230021Z0045-0;17;RUE;de la Grange;72470;SAINT-MARS-LA-BRIERE;17;Rue de la Grange;72470;Saint-Mars-la-Brière;48.031623;0.38111;0.95
DP07230021Z0045-2;17;RUE;de la Grange;72470;SAINT MARS LA BRIERE;17;Rue de la Grange;72470;Saint-Mars-la-Brière;48.031623;0.38111;0.95
DP07230021Z0046-0;12;BOULE;Yvonne Porel - CS 10906;49009;ANGERS;;;;;;;
DP07230021Z0046-2;1 à;RESID;des Vergers;72470;SAINT MARS LA BRIERE;1;Résidence des Vergers;72470;Saint-Mars-la-Brière;48.027698;0.36988;0.8
DP07230321Z0009-0;16;;rue de la Ville l'Eveque;75008;PARIS;16;Rue de la Ville l’Evêque;75008;Paris;48.871596;2.320383;0.97
DP07230321Z0009-2;;;CHAMP DE LA BRUYERE;72440;SAINT MICHEL DE CHAVAIGNES;;Champ de la Fabrique;72440;Saint-Michel-de-Chavaignes;48.018732;0.564878;0.71
DP07230321Z0011-0;;;ZA LA VOLLERIE;72440;BOULOIRE;;La Vollerie;72440;Bouloire;47.978949;0.536695;0.82
DP07230321Z0011-2;;;LA PELOUSE;72440;SAINT MICHEL DE CHAVAIGNES;;La Grande Plouse;72440;Saint-Michel-de-Chavaignes;47.991703;0.582731;0.73
DP07230321Z0012-0;8bis;RUE;de la Croix fleurie;72440;SAINT-MICHEL-DE-CHAVAIGNES;8bis;Rue de la Croix Fleurie;72440;Saint-Michel-de-Chavaignes;48.019918;0.566724;0.86
DP07230321Z0012-2;;;CHAMP DE LA FABRIQUE;72440;SAINT MICHEL DE CHAVAIGNES;;Champ de la Fabrique;72440;Saint-Michel-de-Chavaignes;48.018732;0.564878;0.94
DP07230321Z0013-0;;;ZA LA VOLLERIE;72440;BOULOIRE;;La Vollerie;72440;Bouloire;47.978949;0.536695;0.82
DP07230321Z0013-2;;;LA BORDE TRUDEAU;72440;SAINT MICHEL DE CHAVAIGNES;;La Borde Trudeau;72440;Saint-Michel-de-Chavaignes;48.02053;0.572921;0.94
DP07230321Z0014-0;10;ROUTE;de Thorigné;72440;Saint-Michel-de-Chavaignes;10;Route de Thorigne;72440;Saint-Michel-de-Chavaignes;48.020039;0.568063;0.94
DP07230321Z0014-2;10;;RUE DE THORIGNE;72440;SAINT MICHEL DE CHAVAIGNES;10;Route de Thorigne;72440;Saint-Michel-de-Chavaignes;48.020039;0.568063;0.83
DP07230321Z0015-0;26;RUE;des fleurs;72440;Saint-Michel-de-Chavaignes;26;Rue des Fleurs;72440;Saint-Michel-de-Chavaignes;48.020897;0.569554;0.95
DP07230321Z0015-2;26;;RUE DES FLEURS;72440;SAINT MICHEL DE CHAVAIGNES;26;Rue des Fleurs;72440;Saint-Michel-de-Chavaignes;48.020897;0.569554;0.95
DP07230521Z0012-0;;;8 LA TOUCHE;72130;SAINT OUEN DE MIMBRE;8;Lieu Dit la Touche;72130;Saint-Ouen-de-Mimbré;48.2995;0.060955;0.74
DP07230521Z0012-2;;;LA VIGNE;72130;SAINT OUEN DE MIMBRE;;Champagne;72130;Saint-Ouen-de-Mimbré;48.300416;0.028862;0.65
DP07230521Z0013-0;;;LE PETIT BRIEUX, LA BELINE;72130;SAINT OUEN DE MIMBRE;;Lieu Dit Brieux;72130;Saint-Ouen-de-Mimbré;48.280634;0.048224;0.58
DP07230521Z0013-2;;;LA BELINERIE;72130;SAINT OUEN DE MIMBRE;;La Belinerie;72130;Saint-Ouen-de-Mimbré;48.28159;0.044321;0.94
DP07230521Z0014-0;;;29 rue DU RAY;72130;SAINT OUEN DE MIMBRE;29;Rue du Ray;72130;Saint-Ouen-de-Mimbré;48.290449;0.049872;0.95
DP07230521Z0014-2;29;;RUE DU RAY;72130;SAINT OUEN DE MIMBRE;29;Rue du Ray;72130;Saint-Ouen-de-Mimbré;48.290449;0.049872;0.95
DP07230619Z0014-0;;;18 rue DE LA CHANVRERIE;72220;SAINT OUEN EN BELIN;18;Rue de la Chanvrerie;72220;Saint-Ouen-en-Belin;47.834293;0.205429;0.95
DP07230619Z0014-1;18;ROUTE;DE LA CHANVRERIE;72220;SAINT OUEN EN BELIN;18;Rue de la Chanvrerie;72220;Saint-Ouen-en-Belin;47.834293;0.205429;0.83
DP07230619Z0014-2;18;;RUE DE LA CHANVRERIE;72220;SAINT OUEN EN BELIN;18;Rue de la Chanvrerie;72220;Saint-Ouen-en-Belin;47.834293;0.205429;0.95
DP07230621Z0015-0;3;RUE;RENE HATET APT 2;72000;LE MANS;3;Rue René Hatet;72000;Le Mans;48.008482;0.214783;0.78
DP07230621Z0015-1;3;RUE;RENE HATET APT 2;72000;LE MANS;3;Rue René Hatet;72000;Le Mans;48.008482;0.214783;0.78
DP07230621Z0015-2;;;ROUTE DES TROIS MAILLETS;72220;SAINT OUEN EN BELIN;;Route des 3 Maillets;72220;Saint-Ouen-en-Belin;47.832269;0.202847;0.79
DP07230621Z0020-0;5;ROUTE;DE L AUNAIE;72220;SAINT OUEN EN BELIN;5;Route de l’Aunaie;72220;Saint-Ouen-en-Belin;47.834641;0.211096;0.95
DP07230621Z0020-2;5;ROUTE;DE L AUNAIE;72220;SAINT OUEN EN BELIN;5;Route de l’Aunaie;72220;Saint-Ouen-en-Belin;47.834641;0.211096;0.95
DP07230621Z0021-0;10;HAMEA;DU CHENE;72220;SAINT OUEN EN BELIN;10;Allee du Chene;72220;Saint-Ouen-en-Belin;47.835776;0.208089;0.69
DP07230621Z0021-2;10;HAMEA;DU CHENE;72220;SAINT OUEN EN BELIN;10;Allee du Chene;72220;Saint-Ouen-en-Belin;47.835776;0.208089;0.69
DP07230621Z0022-0;2;RUE;DE LA CHAPELLERIE;72220;SAINT OUEN EN BELIN;2;Rue de la Chapellerie;72220;Saint-Ouen-en-Belin;47.834479;0.210627;0.95
DP07230621Z0022-2;2;RUE;DE LA CHAPELLERIE;72220;SAINT OUEN EN BELIN;2;Rue de la Chapellerie;72220;Saint-Ouen-en-Belin;47.834479;0.210627;0.95
DP07231020Z0039-0;;;20 allée DES POMMIERS;72190;SAINT PAVACE;20;Allée des Pommiers;72190;Saint-Pavace;48.03736;0.1866;0.95
DP07231020Z0039-2;20;;ALLÉE DES POMMIERS;72190;SAINT PAVACE;20;Allée des Pommiers;72190;Saint-Pavace;48.03736;0.1866;0.95
DP07231021Z0020-0;;;2 square DU PATIS;72190;SAINT PAVACE;2;Square du Patis;72190;Saint-Pavace;48.034107;0.189038;0.95
DP07231021Z0020-2;2;;SQUARE DU PATIS;72190;SAINT PAVACE;2;Square du Patis;72190;Saint-Pavace;48.034107;0.189038;0.95
DP07231021Z0034-0;26;RUE;de la Grande Prée;72190;SAINT PAVACE;26;Rue de la Grande Prée;72190;Saint-Pavace;48.037303;0.196784;0.95
DP07231021Z0034-2;26;RUE;de la Grande Prée;72190;SAINT PAVACE;26;Rue de la Grande Prée;72190;Saint-Pavace;48.037303;0.196784;0.95
DP07231021Z0036-0;;;2 rue DE PROVENCE;72190;SAINT PAVACE;2;Rue de Provence;72190;Saint-Pavace;48.028693;0.192063;0.95
DP07231021Z0036-2;2;;RUE DE PROVENCE;72190;SAINT PAVACE;2;Rue de Provence;72190;Saint-Pavace;48.028693;0.192063;0.95
DP07231021Z0037-0;22;RUE;du Champ Large;72190;SAINT PAVACE;22;Rue du Champ Large;72190;Saint-Pavace;48.039685;0.190807;0.96
DP07231021Z0037-2;22;;RUE DU CHAMP LARGE;72190;SAINT PAVACE;22;Rue du Champ Large;72190;Saint-Pavace;48.039685;0.190807;0.96
DP07231021Z0038-0;;;16 rue DU LAUZAI;72190;SAINT PAVACE;16;Rue du Lauzai;72190;Saint-Pavace;48.042492;0.191469;0.95
DP07231021Z0038-2;16;;RUE DU LAUZAI;72190;SAINT PAVACE;16;Rue du Lauzai;72190;Saint-Pavace;48.042492;0.191469;0.95
DP07231021Z0039-0;25;RUE;de la Grande Prée;72190;SAINT PAVACE;25;Rue de la Grande Prée;72190;Saint-Pavace;48.037565;0.198098;0.95
DP07231021Z0039-2;25;;RUE DE LA GRANDE PREE;72190;SAINT PAVACE;25;Rue de la Grande Prée;72190;Saint-Pavace;48.037565;0.198098;0.95
DP07231521Z0010-0;5;;LE PETIT NOYER;72140;SAINT REMY DE SILLE;;Le Petit Noyer;72140;Saint-Rémy-de-Sillé;48.185231;-0.098408;0.89
DP07231521Z0010-1;5;;LE PETIT NOYER;72140;SAINT REMY DE SILLE;;Le Petit Noyer;72140;Saint-Rémy-de-Sillé;48.185231;-0.098408;0.89
DP07231521Z0010-2;5;;LE PETIT NOYER;72140;SAINT REMY DE SILLE;;Le Petit Noyer;72140;Saint-Rémy-de-Sillé;48.185231;-0.098408;0.89
DP07231521Z0011-0;2;CHEMI;DE LA MAMADRERIE;72140;SAINT REMY DE SILLE;2;Chemin de la Maladrerie;72140;Saint-Rémy-de-Sillé;48.182364;-0.107533;0.81
DP07231521Z0011-2;2;;CHEMIN DE LA MALADRERIE;72140;SAINT REMY DE SILLE;2;Chemin de la Maladrerie;72140;Saint-Rémy-de-Sillé;48.182364;-0.107533;0.94
DP07231921Z0012-2;1278;RUE;DE POCHÉ;72380;SAINTE SABINE SUR LONGEVE;;Rue Poche;72380;Sainte-Sabine-sur-Longève;48.140547;0.093187;0.77
DP07231921Z0013-0;17;RUE;DES 3 COULEURS;72380;SAINTE SABINE SUR LONGEVE;17;Rue des 3 Couleurs;72380;Sainte-Sabine-sur-Longève;48.138734;0.098027;0.95
DP07231921Z0013-2;17;RUE;DES 3 COULEURS;72380;SAINTE SABINE SUR LONGEVE;17;Rue des 3 Couleurs;72380;Sainte-Sabine-sur-Longève;48.138734;0.098027;0.95
DP07232121Z0007-0;7;RUE;DU MARECHAL DE LATTRE DE T;78150;LE CHESNAY;7;Rue du Mal de Lattre de Tassigny;78150;Le Chesnay-Rocquencourt;48.815014;2.136194;0.58
DP07232121Z0007-2;;;LE MONT PORCHER;72240;SAINT SYMPHORIEN;;Le Mont Porcher;72240;Saint-Symphorien;48.07484;-0.142358;0.94
